codigo_centro,nombre_centro,direccion,cod_estado,estado,cod_municipio,municipio,cod_parroquia,parroquia,numero_mesa,electores,circuito_an,lat,lon,riesgo,origen_mesas
010103012,URBANISMO EL CALVARIO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,03,PQ. CATEDRAL,1,79,,,,1,derivado
010103013,BASE DE MISIONES CACIQUE CARAPAICA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,03,PQ. CATEDRAL,1,245,,,,1,derivado
010103014,ESCUELA SUPERIOR DE MÚSICA JOSE ANGEL LAMAS,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,03,PQ. CATEDRAL,1,536,,,,1,derivado
010104001,ESCUELA BÁSICA PRIVADA COLEGIO SAN FRANCISCO JAVIER,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,695,,,,1,acta
010104001,ESCUELA BÁSICA PRIVADA COLEGIO SAN FRANCISCO JAVIER,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,695,,,,1,acta
010104002,UNIDAD EDUCATIVA DISTRITAL JOSÉ GIL FORTUL,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,876,,,,1,derivado
010104002,UNIDAD EDUCATIVA DISTRITAL JOSÉ GIL FORTUL,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,876,,,,1,derivado
010104003,AMBULATORIO NORTE,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,699,,,,1,acta
010104004,UNIDAD EDUCATIVA DISTRITAL BOLIVARIANA JUAN BAUTISTA ALBERDI,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,892,,,,1,acta
010104004,UNIDAD EDUCATIVA DISTRITAL BOLIVARIANA JUAN BAUTISTA ALBERDI,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,892,,,,1,acta
010104004,UNIDAD EDUCATIVA DISTRITAL BOLIVARIANA JUAN BAUTISTA ALBERDI,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,3,892,,,,1,acta
010104004,UNIDAD EDUCATIVA DISTRITAL BOLIVARIANA JUAN BAUTISTA ALBERDI,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,4,892,,,,1,acta
010104004,UNIDAD EDUCATIVA DISTRITAL BOLIVARIANA JUAN BAUTISTA ALBERDI,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,5,892,,,,1,acta
010104005,ESCUELA BÁSICA NACIONAL BOLIVARIANA LEÓN TRUJILLO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,501,,,,1,derivado
010104005,ESCUELA BÁSICA NACIONAL BOLIVARIANA LEÓN TRUJILLO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,500,,,,1,derivado
010104006,JARDÍN DE INFANCIA DOCTORA  CARMEN VERÓNICA COELLO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,949,,,,1,derivado
010104010,UNIDAD EDUCATIVA DISTRITAL  ALBERTINA ANDRESSEN,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,734,,,,1,derivado
010104011,UNIDAD EDUCATIVA DISTRITAL UNITARIA NUMERO  44,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,471,,,,1,derivado
010104012,UNIDAD EDUCATIVA PRIVADA COLEGIO AGUSTINIANO SAN JUDAS TADEO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,845,,,,1,acta
010104012,UNIDAD EDUCATIVA PRIVADA COLEGIO AGUSTINIANO SAN JUDAS TADEO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,845,,,,1,acta
010104012,UNIDAD EDUCATIVA PRIVADA COLEGIO AGUSTINIANO SAN JUDAS TADEO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,3,844,,,,1,acta
010104012,UNIDAD EDUCATIVA PRIVADA COLEGIO AGUSTINIANO SAN JUDAS TADEO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,4,844,,,,1,acta
010104013,CENTRO DE SALUD INTEGRAL DOCTOR JOSÉ IZQUIERDO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,775,,,,1,derivado
010104013,CENTRO DE SALUD INTEGRAL DOCTOR JOSÉ IZQUIERDO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,774,,,,1,derivado
010104014,LICEO BOLIVARIANO LINO GALLARDO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,792,,,,1,derivado
010104014,LICEO BOLIVARIANO LINO GALLARDO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,792,,,,1,derivado
010104014,LICEO BOLIVARIANO LINO GALLARDO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,3,792,,,,1,derivado
010104014,LICEO BOLIVARIANO LINO GALLARDO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,4,792,,,,1,derivado
010104014,LICEO BOLIVARIANO LINO GALLARDO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,5,791,,,,1,derivado
010104018,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA CRUCITA DELGADO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,796,,,,1,acta
010104018,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA CRUCITA DELGADO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,796,,,,1,acta
010104018,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA CRUCITA DELGADO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,3,796,,,,1,acta
010104018,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA CRUCITA DELGADO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,4,795,,,,1,acta
010104018,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA CRUCITA DELGADO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,5,795,,,,1,acta
010104022,UNIDAD EDUCATIVA SAN FRANCISCO JAVIER,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,777,,,,1,acta
010104022,UNIDAD EDUCATIVA SAN FRANCISCO JAVIER,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,776,,,,1,acta
010104022,UNIDAD EDUCATIVA SAN FRANCISCO JAVIER,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,3,776,,,,1,acta
010104022,UNIDAD EDUCATIVA SAN FRANCISCO JAVIER,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,4,776,,,,1,acta
010104024,UNIDAD EDUCATIVA DISTRITAL  ENRIQUE CHAUMER,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,887,,,,1,acta
010104024,UNIDAD EDUCATIVA DISTRITAL  ENRIQUE CHAUMER,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,887,,,,1,acta
010104024,UNIDAD EDUCATIVA DISTRITAL  ENRIQUE CHAUMER,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,3,887,,,,1,acta
010104024,UNIDAD EDUCATIVA DISTRITAL  ENRIQUE CHAUMER,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,4,886,,,,1,acta
010104025,UNIDAD EDUCATIVA PRIVADA COLEGIO MODERNO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,795,,,,1,derivado
010104025,UNIDAD EDUCATIVA PRIVADA COLEGIO MODERNO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,795,,,,1,derivado
010104025,UNIDAD EDUCATIVA PRIVADA COLEGIO MODERNO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,3,794,,,,1,derivado
010104025,UNIDAD EDUCATIVA PRIVADA COLEGIO MODERNO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,4,794,,,,1,derivado
010104025,UNIDAD EDUCATIVA PRIVADA COLEGIO MODERNO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,5,794,,,,1,derivado
010104026,UNIDAD EDUCATIVA DISTRITAL ANTONIO VAAMONDE,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,689,,,,1,acta
010104027,UNIDAD EDUCATIVA PRIVADA INSTITUTO SAN JUDAS TADEO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,678,,,,1,derivado
010104028,LICEO BOLIVARIANO PERÚ DE LA CROIX,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,968,,,,1,derivado
010104028,LICEO BOLIVARIANO PERÚ DE LA CROIX,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,967,,,,1,derivado
010104028,LICEO BOLIVARIANO PERÚ DE LA CROIX,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,3,967,,,,1,derivado
010104028,LICEO BOLIVARIANO PERÚ DE LA CROIX,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,4,967,,,,1,derivado
010104029,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA REPUBLICA DE BOLIVIA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,863,,,,1,acta
010104029,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA REPUBLICA DE BOLIVIA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,862,,,,1,acta
010104029,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA REPUBLICA DE BOLIVIA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,3,862,,,,1,acta
010104030,UNIDAD EDUCATIVA PRIVADA COLEGIO AGUSTINIANO LA DIVINA PASTORA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,733,,,,1,derivado
010104030,UNIDAD EDUCATIVA PRIVADA COLEGIO AGUSTINIANO LA DIVINA PASTORA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,732,,,,1,derivado
010104030,UNIDAD EDUCATIVA PRIVADA COLEGIO AGUSTINIANO LA DIVINA PASTORA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,3,732,,,,1,derivado
010104030,UNIDAD EDUCATIVA PRIVADA COLEGIO AGUSTINIANO LA DIVINA PASTORA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,4,732,,,,1,derivado
010104031,UNIVERSIDAD CATÓLICA SANTA ROSA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,600,,,,1,acta
010104031,UNIVERSIDAD CATÓLICA SANTA ROSA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,599,,,,1,acta
010104032,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA JOSÉ IGNACIO PAZ CASTILLO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,655,,,,1,acta
010104032,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA JOSÉ IGNACIO PAZ CASTILLO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,655,,,,1,acta
010104033,UNIDAD EDUCATIVA LICEO BOLIVARIANO AGUSTÍN AVELEDO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,800,,,,1,acta
010104033,UNIDAD EDUCATIVA LICEO BOLIVARIANO AGUSTÍN AVELEDO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,800,,,,1,acta
010104033,UNIDAD EDUCATIVA LICEO BOLIVARIANO AGUSTÍN AVELEDO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,3,800,,,,1,acta
010104033,UNIDAD EDUCATIVA LICEO BOLIVARIANO AGUSTÍN AVELEDO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,4,799,,,,1,acta
010104033,UNIDAD EDUCATIVA LICEO BOLIVARIANO AGUSTÍN AVELEDO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,5,799,,,,1,acta
010104034,UNIDAD EDUCATIVA PRIVADA MONSEÑOR CASTILLO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,533,,,,1,acta
010104034,UNIDAD EDUCATIVA PRIVADA MONSEÑOR CASTILLO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,532,,,,1,acta
010104036,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA 5 DE JULIO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,871,,,,1,derivado
010104036,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA 5 DE JULIO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,870,,,,1,derivado
010104037,UNIDAD EDUCATIVA DISTRITAL URDANETA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,584,,,,1,acta
010104037,UNIDAD EDUCATIVA DISTRITAL URDANETA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,584,,,,1,acta
010104039,UNIDAD EDUCATIVA  DISTRITAL RIBAS,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,807,,,,1,derivado
010104039,UNIDAD EDUCATIVA  DISTRITAL RIBAS,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,807,,,,1,derivado
010104039,UNIDAD EDUCATIVA  DISTRITAL RIBAS,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,3,807,,,,1,derivado
010104040,UNIDAD EDUCATIVA PARROQUIAL NUESTRA SEÑORA DE COROMOTO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,724,,,,1,acta
010104043,CENTRO MUNICIPAL DE ATENCIÓN INTEGRAL (CMAI) LA PASTORA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,427,,,,1,derivado
010104045,CENTRO PRE-ESCOLAR ARTURO MICHELENA I,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,651,,,,1,acta
010104046,UNIDAD EDUCATIVA DISTRITAL JOSÉ LUÍS RAMOS,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,791,,,,1,acta
010104046,UNIDAD EDUCATIVA DISTRITAL JOSÉ LUÍS RAMOS,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,791,,,,1,acta
010104046,UNIDAD EDUCATIVA DISTRITAL JOSÉ LUÍS RAMOS,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,3,790,,,,1,acta
010104046,UNIDAD EDUCATIVA DISTRITAL JOSÉ LUÍS RAMOS,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,4,790,,,,1,acta
010104047,UNIDAD EDUCATIVA NACIONAL CANAIMA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,693,,,,1,acta
010104048,ESCUELA NACIONAL BÁSICA EL POLVORÍN,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,362,,,,1,acta
010104049,ASOCIACIÓN CIVIL COMUNITARIA LA DIVINA PASTORA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,226,,,,1,acta
010104051,ANTIGUO IPOSTEL,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,432,,,,1,derivado
010104052,MÓDULO BARRIO ADENTRO UNIÓN Y FUERZA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,862,,,,1,acta
010104053,UNIDAD PREESCOLAR JOSÉ PRUDENCIO PADILLA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,583,,,,1,acta
010104053,UNIDAD PREESCOLAR JOSÉ PRUDENCIO PADILLA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,2,582,,,,1,acta
010104054,CASA COMUNAL LOMA 1,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,198,,,,1,acta
010104055,MODULO DE SALUD TRIUNFO DE NAZARETH,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,142,,,,1,derivado
010104056,UNIDAD EDUCATIVA CESAR REGIJO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,351,,,,1,acta
010104057,CASA DE SALUD COMUNAL,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,275,,,,1,acta
010104058,MODULO NUESTRA SEÑORA DEL ROSARIO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,274,,,,1,acta
010104059,CASA ROBERT SERRA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,319,,,,1,derivado
010104060,CENTRO MEDICO SAN RUPERTO MARIA NUÑEZ,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,348,,,,1,acta
010104061,COMPLEJO DEPORTIVO CULTURAL JARDIN DE LA ALEGRIA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,296,,,,1,derivado
010104062,CASA COMUNAL DE CAMPO ELIAS,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,204,,,,1,derivado
010104063,C.P. MECEDORES BAJOS,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,04,PQ. LA PASTORA,1,244,,,,1,derivado
010105002,COLEGIO CORAZON DE MARIA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,1,842,,,,1,derivado
010105002,COLEGIO CORAZON DE MARIA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,2,842,,,,1,derivado
010105002,COLEGIO CORAZON DE MARIA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,3,842,,,,1,derivado
010105002,COLEGIO CORAZON DE MARIA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,4,842,,,,1,derivado
010105005,ESCUELA DE ARTES PLASTICAS CRISTOBAL ROJAS,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,1,837,,,,1,acta
010105005,ESCUELA DE ARTES PLASTICAS CRISTOBAL ROJAS,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,2,837,,,,1,acta
010105005,ESCUELA DE ARTES PLASTICAS CRISTOBAL ROJAS,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,3,837,,,,1,acta
010105008,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA BICENTENERIA REPUBLICANO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,1,875,,,,1,acta
010105008,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA BICENTENERIA REPUBLICANO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,2,875,,,,1,acta
010105008,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA BICENTENERIA REPUBLICANO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,3,875,,,,1,acta
010105008,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA BICENTENERIA REPUBLICANO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,4,875,,,,1,acta
010105008,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA BICENTENERIA REPUBLICANO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,5,875,,,,1,acta
010105008,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA BICENTENERIA REPUBLICANO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,6,875,,,,1,acta
010105008,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA BICENTENERIA REPUBLICANO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,7,875,,,,1,acta
010105008,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA BICENTENERIA REPUBLICANO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,8,874,,,,1,acta
010105008,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA BICENTENERIA REPUBLICANO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,9,874,,,,1,acta
010105010,UNIDAD EDUCATIVA NACIONAL DOCTOR ELIAS RODRIGUEZ,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,1,962,,,,1,acta
010105010,UNIDAD EDUCATIVA NACIONAL DOCTOR ELIAS RODRIGUEZ,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,2,962,,,,1,acta
010105010,UNIDAD EDUCATIVA NACIONAL DOCTOR ELIAS RODRIGUEZ,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,3,962,,,,1,acta
010105012,PREESCOLAR CONCEPCION MARINO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,1,991,,,,1,acta
010105012,PREESCOLAR CONCEPCION MARINO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,2,990,,,,1,acta
010105013,CENTRO DE MISIONES MANUEL FOMBONA PACHANO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,1,696,,,,1,derivado
010105013,CENTRO DE MISIONES MANUEL FOMBONA PACHANO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,2,696,,,,1,derivado
010105013,CENTRO DE MISIONES MANUEL FOMBONA PACHANO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,3,695,,,,1,derivado
010105014,ESTACION METROCABLE PARQUE CENTRAL,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,1,558,,,,1,acta
010105014,ESTACION METROCABLE PARQUE CENTRAL,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,2,557,,,,1,acta
010105015,UNIDAD EDUCATIVA DISTRITAL JUAN LANDAETA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,1,994,,,,1,acta
010105015,UNIDAD EDUCATIVA DISTRITAL JUAN LANDAETA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,2,994,,,,1,acta
010105015,UNIDAD EDUCATIVA DISTRITAL JUAN LANDAETA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,3,993,,,,1,acta
010105016,ESCUELA BASICA NACIONAL MERIDA SISO DE VAZQUEZ,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,1,972,,,,1,acta
010105016,ESCUELA BASICA NACIONAL MERIDA SISO DE VAZQUEZ,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,2,972,,,,1,acta
010105016,ESCUELA BASICA NACIONAL MERIDA SISO DE VAZQUEZ,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,3,971,,,,1,acta
010105017,MUSEO DE LA ESTAMPA Y EL DISEÑO CARLOS CRUZ DIEZ,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,1,939,,,,1,acta
010105017,MUSEO DE LA ESTAMPA Y EL DISEÑO CARLOS CRUZ DIEZ,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,2,939,,,,1,acta
010105021,BIBLIOTECA PUBLICA LEONARDO RUIZ PINEDA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,1,955,,,,1,acta
010105021,BIBLIOTECA PUBLICA LEONARDO RUIZ PINEDA,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,2,954,,,,1,acta
010105022,ESTACIÓN DE METRO CABLE EL MANGUITO,,01,DTTO. CAPITAL,01,MP. BLVNO LIBERTADOR,05,PQ. SAN AGUSTIN,1,708,,,,1,derivado
