centro_cne_id,codigo_centro,cod_estado,cod_municipio,cod_parroquia,estado,municipio,parroquia,nombre_centro,direccion,mesas,electores
010104034,10104034,1,1,4,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA PRIVADA MONSEÑOR CASTILLO,SECTOR LA PASTORA DERECHA AVENIDA OESTE 13. IZQUIERDA AVENIDA OESTE 11. FRENTE AVENIDA NORTE 10 FRENTE IGLESIA LA PASTORA CASA,2,974
010104036,10104036,1,1,4,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA 5 DE JULIO,SECTOR LA PASTORA DERECHA AVENIDA NORTE 8. IZQUIERDA AVENIDA NORTE 9. FRENTE AVENIDA OESTE 9 FRENTE FARMACIA AMADORES CASA,3,1795
010104037,10104037,1,1,4,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA DISTRITAL URDANETA,SECTOR LA PASTORA DERECHA AVENIDA OESTE 9. IZQUIERDA AVENIDA OESTE 11. FRENTE AVENIDA NORTE 10 FRENTE A LA PLAZA LA PASTORA CASA,2,1160
010104038,10104038,1,1,4,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA ESTEBAN GIL BORGES,SECTOR LA PASTORA DERECHA AVENIDA OESTE 11. FRENTE AVENIDA NORTE 10. IZQUIERDA CALLE OESTE 9 FRENTE A LA PLAZA LA PASTORA CASA,3,1898
010104039,10104039,1,1,4,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA DISTRITAL RIBAS,SECTOR LA PASTORA DERECHA AVENIDA OESTE 9. IZQUIERDA AVENIDA OESTE 11. FRENTE AVENIDA NORTE 10 FRENTE A LA PLAZA LA PASTORA CASA,2,944
010104040,10104040,1,1,4,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA PARROQUIAL NUESTRA SEÑORA DE COROMOTO,SECTOR LA PASTORA DERECHA AVENIDA OESTE 13. FRENTE AVENIDA NORTE 8. IZQUIERDA CALLE ESQUINA LA PASTORA FRENTE AL PREESCOLAR CHABELITA CASA,1,628
010104042,10104042,1,1,4,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA COLEGIO LUZ Y SABER,SECTOR MANICOMIO DERECHA CALLE SAN RAFAEL. IZQUIERDA CALLE NUEVA AGUA SALUD. FRENTE CALLE PRINCIPAL DE MANICOMIO FRENTE AL EDIFICIO GILDA CASA,2,811
010104043,10104043,1,1,4,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. LA PASTORA,CENTRO MUNICIPAL DE ATENCIÓN INTEGRAL (CMAI) LA PASTORA,SECTOR LOS MECEDORES IZQUIERDA AVENIDA BARALT. FRENTE AVENIDA BARALT. DERECHA CALLE REAL DE LOS MECEDORES FRENTE AL TERMINAL DE CAMIONETAS DE COTIZA GALPÓN,1,272
010104045,10104045,1,1,4,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. LA PASTORA,CENTRO PRE-ESCOLAR ARTURO MICHELENA I,SECTOR ALTOS DE LIDICE DERECHA CALLE PRINCIPAL. FRENTE CALLE LA REDOMA. IZQUIERDA PROLONGACIÓN CALLE LA REDOMA PARTE POSTERIOR DEL HOSPITAL DE LIDICE EDIFICIO,1,567
010104046,10104046,1,1,4,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA DISTRITAL JOSÉ LUÍS RAMOS,SECTOR LIDICE DERECHA CALLE PRINCIPAL DE LIDICE. FRENTE CALLE CAMPO ELIAS. IZQUIERDA PROLONGACIÓN CALLE CAMPO ELIAS FRENTE AL HOSPITAL EL MANICOMIO EDIFICIO,5,3526
010104047,10104047,1,1,4,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD EDUCATIVA NACIONAL CANAIMA,SECTOR CANAIMA DE EL MANICOMIO FRENTE CALLE RANCHO GRANDE. IZQUIERDA PROLONGACIÓN CALLE RANCHO GRANDE. DERECHA CALLEJÓN CANAIMA FRENTE AL TERMINAL DE CAMIONETAS LINEA EL MANICOMIO EDIFICIO,1,461
010104048,10104048,1,1,4,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. LA PASTORA,ESCUELA NACIONAL BÁSICA EL POLVORÍN,"SECTOR LA PASTORA DERECHA CALLE CIEGA. IZQUIERDA CALLE CIEGA. FRENTE CALLE ENCARNACIÓN CALLE ENCARNACIÓN A QUEBRADA, CALLE CIEGA CASA",1,224
010104049,10104049,1,1,4,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. LA PASTORA,ASOCIACIÓN CIVIL COMUNITARIA LA DIVINA PASTORA,SECTOR EL POLVORÍN FRENTE CALLE SANTA ISABEL. DERECHA CALLEJÓN HORNITOS. IZQUIERDA CALLEJÓN EL HUECO ADYECENTE A LA PLAZA ANDRÉS ELOY BLANCO CASA,1,196
010104050,10104050,1,1,4,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. LA PASTORA,PREESCOLAR ASISTENCIAL PROCER PEDRO CAMEJO,SECTOR MANICOMIO FRENTE CALLE EL CARMEN. DERECHA PROLONGACIÓN CALLE EL CARMEN. IZQUIERDA PROLONGACIÓN CALLE EL CARMEN DETRÁS DEL ESTANQUE AGUA SALADA DE HIDROCAPITAL CASA,1,565
010104051,10104051,1,1,4,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. LA PASTORA,ANTIGUO IPOSTEL,SECTOR PUERTA CARACAS DERECHA CALLE PILA A CALLE NUEVA. IZQUIERDA CALLE POLVORIN. FRENTE CALLE PRIMERA CALLE EL POLVORIN PATIO DE BOLAS CASA,1,325
010104052,10104052,1,1,4,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. LA PASTORA,MÓDULO,BARRIO ADENTRO UNIÓN Y FUERZA SECTOR TINAJITAS IZQUIERDA AVENIDA SUCRE. FRENTE AVENIDA SUCRE. DERECHA CALLEJÓN BUENA VISTA LATERAL AL REGIMIENTO DE LA GUARDIA DE HONOR CASA,1,575
010104053,10104053,1,1,4,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. LA PASTORA,UNIDAD PREESCOLAR JOSÉ PRUDENCIO PADILLA,SECTOR LIDICE DERECHA CALLE NUEVA AGUA SALUD. IZQUIERDA CALLE TRECE DE JULIO. FRENTE CALLE REAL DEL MANICOMIO AL FRENTE DE LA ESTACIÓN DE SERVICIO 13 DE JULIO CASA,2,1131
010105002,10105002,1,1,5,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN AGUSTIN,COLEGIO CORAZON DE MARIA,SECTOR SAN AGUSTIN IZQUIERDA CALLE JUNIN. FRENTE CALLE JUNIN A AYACUCHO ESQUINA JUNIN RESTAURANT JUNIN CASA,4,2841
010105005,10105005,1,1,5,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN AGUSTIN,ESCUELA DE ARTES PLASTICAS CRISTOBAL ROJAS,SECTOR SAN AGUSTIN DEL NORTE DERECHA CALLE EL CONDE. IZQUIERDA CALLE PASTOR. FRENTE CALLE LOPEZ ORIHUELA AL LADO DEL CICPC EDIFICIO,4,2553
010105008,10105008,1,1,5,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN AGUSTIN,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA BICENTENERIA REPUBLICANO,SECTOR SAN AGUSTIN DEL NORTE IZQUIERDA AVENIDA SUR 17. FRENTE AVENIDA LECUNA. DERECHA CALLE SAN FELIX AL LADO DEL CONJUNTO DE TORRES DE PARQUE CENTRAL (ANTIGUO SEPACE) EDIFICIO,11,7726
010105010,10105010,1,1,5,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN AGUSTIN,UNIDAD EDUCATIVA NACIONAL DOCTOR ELIAS RODRIGUEZ,SECTOR VUELTA DE CASQUILLO DERECHA AVENIDA LEONARDO RUIZ PINEDA. IZQUIERDA CALLE EL HELICOIDE. FRENTE CALLE VUELTA EL CASQUILLO VIA EL HELICOIDE PARTE BAJA EDIFICIO,4,3081
010105012,10105012,1,1,5,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN AGUSTIN,PREESCOLAR CONCEPCION MARINO,SECTOR LEONARDO RUIZ PINEDA FRENTE AVENIDA LEONARDO RUIZ PINEDA. DERECHA CALLE CALLE REAL DE MARIN. IZQUIERDA ESCALERA HORNOS DE CAL FRENTE A LA CASA CULTURAL LA ALAMEDA EDIFICIO,3,1853
010105013,10105013,1,1,5,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN AGUSTIN,CENTRO DE MISIONES MANUEL FOMBONA PACHANO,SECTOR LA CEIBA DERECHA AVENIDA LEONERDO RUIZ PINEDA. IZQUIERDA PASAJE ONCE. FRENTE PASAJE DOCE DIAGONAL AL MERCAL CASA,4,2625
010105014,10105014,1,1,5,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN AGUSTIN,CENTRO MUNICIPAL DE ATENCIÓN INTEGRAL SAN AGUSTÍN,SECTOR BULEVAR RUIZ PINEDA FRENTE AVENIDA LEONARDO RUIZ PINEDA. DERECHA CALLE PASAJE 10. IZQUIERDA CALLE PASAJE 12 AL FRENTE LOCAL D EDIFICIO B PLANTA BAJA EDIFICIO,2,1134
010105015,10105015,1,1,5,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN AGUSTIN,UNIDAD EDUCATIVA DISTRITAL JUAN LANDAETA,SECTOR LA CHARNECA DERECHA CALLE PRIMERA CALLE LA CHARNECA LADO ESTE. IZQUIERDA CALLE PRIMERA CALLE LA CHARNECA LADO OESTE. FRENTE CALLE REAL LA CHARNECA FRENTE A LA CALLE REAL DE LA CHARNECA EDIFICIO,5,3258
010105016,10105016,1,1,5,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN AGUSTIN,ESCUELA BASICA NACIONAL MERIDA SISO DE VAZQUEZ,SECTOR HORNOS DE CAL FRENTE AVENIDA LEONARDO RUIZ. DERECHA CALLE REAL DE HORNOS DE CAL. IZQUIERDA CALLE ESCALERA SUBIDA LA FORD EN LA RESIDENCIAS HORNOS DE CAL PLANTA BAJA CASA,4,2841
010105017,10105017,1,1,5,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN AGUSTIN,MUSEO DE LA ESTAMPA Y EL DISEÑO CARLOS CRUZ DIEZ,SECTOR SAN AGUSTIN DEL NORTE FRENTE AVENIDA BOLIVAR. DERECHA CALLE SUR 11. IZQUIERDA CALLE NUEVO CIRCO A UNA CUADRA DE LA PLAZA DE TOROS EDIFICIO,3,1795
010105021,10105021,1,1,5,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN AGUSTIN,BIBLIOTECA PUBLICA LEONARDO RUIZ PINEDA,SECTOR LEONARDO RUIZ PINEDA FRENTE AVENIDA LEONARDO RUIZ PINEDA. DERECHA PASAJE SIETE. IZQUIERDA BULEVAR PASEJE 8 FRENTE DE LA FERRETERIA PASAJE 7 Y 8 EDIFICIO,3,1918
010105022,10105022,1,1,5,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN AGUSTIN,ESTACIÓN DE METRO CABLE EL MANGUITO,SECTOR EL MANGUITO DERECHA CALLE PARAMACONI. IZQUIERDA CALLE PRINCIPAL DEL MANGUITO. FRENTE CALLE PRINCIPAL TERRAZAS DEL ALBA SUBIENDO POR EL MÓDULO BARRIO ADENTRO DE EL MANGUITO OFICINA,2,1003
010105023,10105023,1,1,5,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN AGUSTIN,CENTRO DE EDUCACION INICIAL NACIONAL BOLIVARIANA MARIA ANTONIA BOLIVAR,SECTOR LA TELEVISORA DERECHA CALLE CUARTA DE LA CHARNECA. IZQUIERDA CALLE RAYA AZUL. FRENTE CALLE SEPTIMA CALLE LA CHARNECA ENTRADA POR EL COMANDO 5H DE LA GUARDIA NACIONAL CASA,2,1133
010105025,10105025,1,1,5,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN AGUSTIN,ESTACION METROCABLE LA CEIBA,SECTOR EL TANQUE FRENTE AVENIDA PARAMACONI. DERECHA CALLE PARAMACONI. IZQUIERDA CALLE FILAS DE MARIN AL LADO DEL COLEGIO DON PEDRO FE Y ALEGRIA LOCAL COMERCIAL,2,1038
010105026,10105026,1,1,5,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN AGUSTIN,CENTRO DE EDUCACION INICIAL NACIONAL MATEA BOLIVAR,SECTOR SAN AGUSTIN DEL NORTE IZQUIERDA CALLE PICHINCHA. FRENTE CALLE CAMILO TORRES. DERECHA CARRERA ARISMENDI MEDIA CUADRA DEL DIARIO VEA CASA,4,2385
010106002,10106002,1,1,6,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JOSE,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA JESÚS MARIA PÁEZ,"SECTOR COTIZA DERECHA CALLE FORESTAL. IZQUIERDA CALLE LOS ALIADOS. FRENTE CALLE FORESTAL FRENTE BLOQUE NUMERO 1 DE COTIZA, BAJANDO POR LA COMANDANCIA DE LA GUARDIA NACIONAL EDIFICIO",6,4345
010106003,10106003,1,1,6,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JOSE,ESCUELA NACIONAL PRIMARIA BERNARDO O HIGGINS,SECTOR SAN JOSE DERECHA CALLE ESQUINA DE LEON. IZQUIERDA CALLE ESQUINA SANTA ISABEL. FRENTE CALLE SANTA ISABEL A LEON 200 METROS DEL MERCADO LAS FLORES QUINTA,6,4316
010106004,10106004,1,1,6,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JOSE,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA ARMANDO ZULOAGA BLANCO,SECTOR CASCO CENTRAL DERECHA AVENIDA CARIDAD. IZQUIERDA AVENIDA REMEDIO. FRENTE AVENIDA PANTEON FRENTE A RESIDENCIAS SANTA ANA DE CORO EDIFICIO,6,4622
010106005,10106005,1,1,6,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JOSE,UNIDAD EDUCATIVA ECOLÓGICA SANTÍSIMA TRINIDAD,SECTOR SAN JOSE DERECHA CALLE SANTA LORENZO. IZQUIERDA CALLE SAN ISABEL. FRENTE CALLE ESTE 15 A 50 METROS DE LA ESCUELA DE MEDICINA VARGAS Y LA PLAZA SAN LORENZO CASA,3,2360
010106008,10106008,1,1,6,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JOSE,UNIDAD EDUCATIVA JOSÉ ANTONIO ANZOATEGUI,BARRIO SANTA ISABEL IZQUIERDA CALLE SANTA INES. FRENTE CALLE QUEBRADA. DERECHA ESCALERA LA QUEBRADA AL FONDO DE LA CALLE CIEGA Y ESCALERAS SANTA INES EDIFICIO,3,1596
010106010,10106010,1,1,6,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JOSE,ESCUELA TÉCNICA COMERCIAL ROBINSONIANA SANTOS MICHELENA,SECTOR SAN JOSE DERECHA CALLE SAN RAFAEL. IZQUIERDA CALLE LOS TELARES. FRENTE CALLE SAN RAFAEL A 50METROS DE LA IGLESIA SAN JOSÉ Y FRENTE A LA PLAZA LOS LICEOS EDIFICIO,7,5031
010106011,10106011,1,1,6,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JOSE,UNIDAD EDUCATIVA BOLIVARIANA RAFAEL URDANETA,SECTOR SAN JOSE DERECHA CALLE SAN RAFAEL. IZQUIERDA CALLE LOS TELARES. FRENTE CALLE SAN RAFAEL A 50 METROS DE LA IGLESIA SAN JOSÉ Y FRENTE A LA PLAZA LOS LICEOS EDIFICIO,7,4704
010106012,10106012,1,1,6,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JOSE,HOSPITAL DOCTOR FRANCISCO ANTONIO RISQUEZ,BARRIO COTIZA FRENTE CALLE REAL. DERECHA CALLEJÓN FUNDAPOL. IZQUIERDA CALLEJÓN EL MERCADITO FRENTE AL MERCADO DE COTIZA EDIFICIO,4,2761
010106017,10106017,1,1,6,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JOSE,UNIDAD EDUCACIONAL NIÑO DIOS DE SAN JOSÉ,"SECTOR SAN JOSE DERECHA CALLE TELARES. IZQUIERDA CALLE SAN JOSE. FRENTE CALLE SAN RAFAEL FRENTE ESQUINAS SAN GABRIEL NUMERO 91, DETRÁS DEL BANCO DE VENEZUELA CASA",2,887
010106019,10106019,1,1,6,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JOSE,UNIDAD EDUCACIONAL PRIVADA INSTITUTO JUNKAL,URBANIZACIÓN TELARES DERECHA AVENIDA PALO NEGRO. IZQUIERDA AVENIDA TELARES. FRENTE AVENIDA NORTE NUEVE DE SAN GABRIEL AL LADO DE EDIFICIO TELARES Y DIAGONAL A ACEITES DIANA CASA,2,919
010106020,10106020,1,1,6,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JOSE,PREESCOLAR ASISTENCIAL JESUS DE LA DIVINA MISERICORDIA,"SECTOR SAN JOSE DERECHA CALLE SANTA INES. IZQUIERDA CALLE SAN CARLOS. FRENTE CALLE ROSARIO DIAGONAL AL INSTITUTO DE REHABILITACIÓN DEL HOSPITAL VARGAS, CASA NUMERO 89, AL FRENTE DE LA CASA NUMERO 63-1 CASA",1,467
010106022,10106022,1,1,6,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JOSE,CENTRO DE EDUCACION INICIAL MIS PRIMERAS LUCES,"URBANIZACIÓN SAN JOSE DERECHA CALLE PALO NEGRO. IZQUIERDA CALLE VILLA ENCARNACION. FRENTE CALLE PORVENIR ENTRE ESQUINAS 7 Y NORTE 3, DIAGONAL AL MESON DE SANCHEZ CASA",3,2016
010106023,10106023,1,1,6,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JOSE,UNIDAD UDUCATIVA INTEGRAL ENRIQUE VÁSQUEZ FERMÍN,"BARRIO COTIZA FRENTE CALLE SANTA ELENA. DERECHA CALLEJÓN PRIMERO. IZQUIERDA CALLEJÓN SEGUNDO PROLONGACIÓN DE COTIZA, CALLE SANTA ELENA, 2' CALLEJÓN B CASA",1,414
010107001,10107001,1,1,7,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JUAN,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA TEOTISTE DE GALLEGOS,BARRIO UNION ARTIGAS DERECHA CALLE PINTO SALINAS. IZQUIERDA CALLE LOS PIPOTES. FRENTE CALLE FINAL DE LA CALLE BARRIO UNION FRENTE A LA CASA NUMERO 20 SUBIENDO A MANO DERECHA DESPUÉS DEL HOSPITAL MILITAR. CASA,3,2243
010107002,10107002,1,1,7,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JUAN,UNIDAD EDUCATIVA NACIONAL ZOE XIQUES SILVA,"SECTOR AV JOSE ANGEL LAMAS DERECHA AVENIDA JOSE ANGEL LAMAS. FRENTE AVENIDA JOSE ANGEL LAMAS. IZQUIERDA CALLE EL GUATARO AL LADO DE IPOSTEL, SUBIENDO POR DETRÁS DE LA IGLESIA NUESTRA SEÑORA DE LOURDES EDIFICIO",6,4167
010107003,10107003,1,1,7,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JUAN,CENTRO DE EDUCACIÓN INICIAL JUAN TORO,SECTOR SAN JUAN DERECHA AVENIDA JOSE ANGEL LAMAS. FRENTE AVENIDA JOSE ANGEL LAMAS. IZQUIERDA CALLE ENTRADA AL GUARATARO DENTRO DE LAS INSTALACIONES DE IPOSTEL Y AL LADO DEL MERCAL CASA,2,1309
010107004,10107004,1,1,7,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JUAN,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA PEDRO PABLO BARNOLA,SECTOR PALOS GRANDES IZQUIERDA AVENIDA SAN MARTIN. DERECHA CALLE ESQUINA DE PALOS GRANDES. FRENTE CALLE SUCRE FRENTE AL MINISTERIO DE AMBIENTE. DIAGONAL A LA JEFATURA DE SAN JUAN. EDIFICIO,2,1002
010107005,10107005,1,1,7,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JUAN,CENTRO CULTURAL LAS AMARILLAS,"BARRIO EL GUARATARO DERECHA CALLE MANSIÓN. IZQUIERDA CALLE EL PLACER. FRENTE CALLE ESPUELA DE GALLO FRENTE A LA CALLE LAS AMARILLAS DEL GUARATARO. BAJANDO POR LAS ESCALERAS DE LA CANCHA, CALLE CIEGA CASA",2,840
010107006,10107006,1,1,7,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JUAN,UNIDAD EDUCATIVA NACIONAL LOS EUCALIPTOS,BARRIO LOS EUCALIPTUS DERECHA CALLE EL TUNEL. IZQUIERDA CALLE LA VUELTA DE LOS PAVOS. FRENTE CALLE CALLE REAL DE LOS EUCALIPTUS FRENTE ANTIGUO MODULO DE LA POLICÍA METROPOLITANO CASA,3,1587
010107007,10107007,1,1,7,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JUAN,UNIDAD EDUCATIVA DISTRITAL CAJIGAL,SECTOR EL GUARATARO DERECHA CALLE FLORIDA. IZQUIERDA CALLE TERRAZA. FRENTE CALLE ALCANTARA FRENTE A LA QUINTA ALCÁNTARA DE TERRAZAS DEL GUARATARO. AL LADO DEL MODULO DE SALUD CAGIGAL. CASA,2,1491
010107008,10107008,1,1,7,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JUAN,UNIDAD EDUCATIVA DISTRITAL ÁNGEL RIVAS BALDWIN,BARRIO SAN JUAN DERECHA CALLE LA FLORIDA. IZQUIERDA CALLE SOLEDAD. FRENTE CALLE SOLEDAD AL LADO DE LA CHARCUTERÍA Y TALLER NEGRA MATEA. CASA,3,1817
010107010,10107010,1,1,7,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JUAN,ESCUELA NACIONAL BOLIVARIANA 19 DE ABRIL,URBANIZACIÓN SAN MARTIN FRENTE AVENIDA SAN MARTIN. DERECHA CALLE GARITA. IZQUIERDA CALLE CAPUCHINO FRENTE A LA PLAZA CAPUCHINO. AL LADO DE LA IGLESIA SAN JUAN BAUTISTA. DIAGONAL A LA ESTACIÓN METRO CAPUCHINO. CASA,9,6759
010107012,10107012,1,1,7,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JUAN,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA 25 DE JULIO.,SECTOR SAN JUAN FRENTE AVENIDA SUR 12. DERECHA CALLE ESQUINA PEPE ALEMAN. IZQUIERDA CALLE ESQUINA GARITA DIAGONAL A LA INTENDENCIA MILITAR. EDIFICIO,7,5402
010107013,10107013,1,1,7,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JUAN,CENTRO DE FORMACIÓN COMERCIAL E INDUSTRIAL LUÍS BELTRÁN PRIETO FIGUEROA,SECTOR SAN JUAN FRENTE AVENIDA SAN MARTIN. DERECHA CALLE CIRCUNVALACION. IZQUIERDA CALLE ALCABALA FRENTE A LA MATERNIDAD CONCEPCIÓN PALACIOS Y EDIFICIO INCE EDIFICIO,5,3279
010107014,10107014,1,1,7,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JUAN,IPOSTEL EL SILENCIO,URBANIZACIÓN EL SILENCIO DERECHA AVENIDA SAN MARTIN. FRENTE AVENIDA SAN MARTIN. IZQUIERDA ESCALERA ELCALVARIO FRENTE A LA PLAZA OLEARY. BLOQUE NUMERO 1 DEL SILENCIO. EDIFICIO,3,1668
010107015,10107015,1,1,7,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JUAN,CENTRO DE EDUCACIÓN INTEGRAL NACIONAL GABRIELA MISTRAL,URBANIZACIÓN EL SILENCIO IZQUIERDA AVENIDA SAN MARTIN. DERECHA CALLE AMARGURA. FRENTE CALLE AMARGURA AL FRENTE BLOQUE 5 AL LADO DE LA CANCHA. BLOQUE NÚMERO 1 PARTE INTERNA. EDIFICIO,2,1146
010107016,10107016,1,1,7,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JUAN,ESCUELA BÁSICA NACIONAL GUZMÁN BLANCO,"SECTOR EL SILENCIO IZQUIERDA AVENIDA SAN MARTIN. DERECHA CALLE PROLONGACION DE AMARGURA. FRENTE CALLE AMARGURA FRENTE AL PARQUE INFANTIL.DEL BLOQUE NUMERO 1 DEL SILENCIO, LETRAS X,Y. Z. ENTRANDO POR LA LETRA E SUBIR LAS ESCALERAS EDIFICIO",3,1946
010107017,10107017,1,1,7,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JUAN,INSTITUTO NACIONAL DE NUTRICIÓN,SECTOR QUINTA CRESPO DERECHA AVENIDA BARALT. IZQUIERDA CALLE PUENTE ARAUCA. FRENTE CALLE EL CARMEN AL LADO DEL BANCO DE VENEZUELA A UNA CUADRA DEL MERCADO DE QUINTA CRESPO. EDIFICIO,6,4324
010107018,10107018,1,1,7,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JUAN,ESCUELA BÁSICA PARROQUIAL SAN JUAN BAUTISTA,URBANIZACIÓN SAN JUAN FRENTE AVENIDA SAN MARTIN. DERECHA CALLE GARITA. IZQUIERDA CALLE CAPUCHINOS DIAGONAL A LA ESQUINA CAPUCHINO Y LA IGLESIA SAN JUAN BAUTISTA CASA,4,3107
010107019,10107019,1,1,7,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JUAN,UNIDAD EDUCATIVA PRIVADA SAN FRANCISCO DE ASÍS,URBANIZACIÓN SAN JUAN DERECHA CALLE CANADA. IZQUIERDA CALLE LUZON. FRENTE CALLE JESUS FRENTE A LA CAÑADA DE JESÚS. A LA DERECHA LA AVENIDA SAN MARTÍN. CASA,3,1883
010107020,10107020,1,1,7,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JUAN,UNIDAD EDUCATIVA NACIONAL AGUSTÍN ZAMORA QUINTANA,"SECTOR SAN JUAN DERECHA AVENIDA SAN MARTIN. IZQUIERDA AVENIDA JOSE ANGEL LAMAS. FRENTE CALLE CIRCUNVALACION DIAGONAL A LA PLAZA SAN MARTÍN, SUBIENDO POR EL EDIFICIO CASANAY. EDIFICIO",3,2334
010107021,10107021,1,1,7,DTTO. CAPITAL,MP. BLVNO LIBERTADOR,PQ. SAN JUAN,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA MIGUEL VILLAVICENCIO,SECTOR ARTIGAS IZQUIERDA AVENIDA JOSÉ ÁNGEL LAMAS. DERECHA CALLE J. FRENTE CALLE M DOS CUADRAS DESPUÉS DEL HOSPITAL MILITAR Y DIAGONAL AL JARDÍN DE INFANCIA ARTIGAS EDIFICIO,8,5571
